project,ref_stat,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soc,depth_increments,apparent_depth,actual_depth
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,esm2,-11.9795270326808,-33.1283739998413,61.8687207302873,standard,10-30 cm,12-33.1 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,fd,-10,-30,62.42557338377,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,esm1,-33.2,-53.9,28.9821364930328,standard,30-50 cm,33.2-53.9 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,esm2,-33.1283739998413,-54.087151548338,26.108124619046,standard,30-50 cm,33.1-54.1 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,fd,-30,-50,30.525555586976,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,esm1,-53.9,-81.3,23.4703467998085,standard,50-75 cm,53.9-81.3 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,esm2,-54.087151548338,-81.9826652692456,15.3360026741006,standard,50-75 cm,54.1-82 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,fd,-50,-75,21.414549999825,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-5,5,esm1,-81.3,-108.7,23.4703467998085,standard,75-100 cm,81.3-108.7 cm
Illinois,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-5,5,esm2,-81.9826652692456,-108.03468980611,45.9188653363419,standard,75-100 cm,82-108 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-5,5,fd,-75,-100,21.414549999825,standard,75-100 cm,75-100 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,esm1,0,-12.6,41.7425051004797,standard,0-10 cm,0-12.6 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,esm2,0,-12.5458852093529,42.0788716686075,standard,0-10 cm,0-12.5 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,fd,0,-10,32.587172179292,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,esm1,-12.6,-33.7,65.996367575305,standard,10-30 cm,12.6-33.7 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,esm2,-12.5458852093529,-33.8720747621857,68.856325893369,standard,10-30 cm,12.5-33.9 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,fd,-10,-30,67.803198480898,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,esm1,-33.7,-54.5,36.3698684955401,standard,30-50 cm,33.7-54.5 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,esm2,-33.8720747621857,-54.5739928950568,34.239874068456,standard,30-50 cm,33.9-54.6 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,fd,-30,-50,39.721632516732,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,esm1,-54.5,-81.6,24.0692443662984,standard,50-75 cm,54.5-81.6 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,esm2,-54.5739928950568,-81.5082214796705,19.1817071287055,standard,50-75 cm,54.6-81.5 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,fd,-50,-75,22.2040999689075,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-5,5,esm1,-81.6,-108.7,24.0692443662984,standard,75-100 cm,81.6-108.7 cm
Illinois,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-5,5,esm2,-81.5082214796705,-109.070957920941,37.3455540323602,standard,75-100 cm,81.5-109.1 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-5,5,fd,-75,-100,22.2040999689075,standard,75-100 cm,75-100 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,esm1,0,-13.1,42.4893828443076,standard,0-10 cm,0-13.1 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,esm2,0,-13.0572141132772,43.2178076975082,standard,0-10 cm,0-13.1 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,fd,0,-10,31.784448416048,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-2,2,esm1,-13.1,-34.4,63.5096676711188,standard,10-30 cm,13.1-34.4 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-2,2,esm2,-13.0572141132772,-34.3533593445783,65.8376968702277,standard,10-30 cm,13.1-34.4 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-2,2,fd,-10,-30,66.297013025417,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-3,3,esm1,-34.4,-55.2,32.8114605160837,standard,30-50 cm,34.4-55.2 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-3,3,esm2,-34.3533593445783,-55.3151537049543,30.2184847426262,standard,30-50 cm,34.4-55.3 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-3,3,fd,-30,-50,35.98904124528,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-4,4,esm1,-55.2,-82.8,25.1585058299053,standard,50-75 cm,55.2-82.8 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-4,4,esm2,-55.3151537049543,-83.1837899484627,19.5942212366137,standard,50-75 cm,55.3-83.2 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-4,4,fd,-50,-75,22.78850165752,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-5,5,esm1,-82.8,-110.5,25.2496598365354,standard,75-100 cm,82.8-110.5 cm
Illinois,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-5,5,esm2,-83.1837899484627,-110.047123956432,43.2254350114392,standard,75-100 cm,83.2-110 cm
Illinois,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-5,5,fd,-75,-100,22.78850165752,standard,75-100 cm,75-100 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-1,1,esm1,0,-10,43.8361187696639,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-1,1,esm2,0,-10,43.836118769664,standard,0-10 cm,0-10 cm
Illinois,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-1,1,fd,0,-10,43.836118769664,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-2,2,esm1,-10,-30.9,67.1755760873695,standard,10-30 cm,10-30.9 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-2,2,esm2,-10,-31.0226273700854,68.2166850257759,standard,10-30 cm,10-31 cm
Illinois,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-2,2,fd,-10,-30,65.244543076881,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-3,3,esm1,-30.9,-51.6,42.409294926124,standard,30-50 cm,30.9-51.6 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-3,3,esm2,-31.0226273700854,-51.5947694194239,42.109377811529,standard,30-50 cm,31-51.6 cm
Illinois,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-3,3,fd,-30,-50,42.911844677506,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-4,4,esm1,-51.6,-78.8,24.284215404788,standard,50-75 cm,51.6-78.8 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-4,4,esm2,-51.5947694194239,-77.3053932966148,22.2535645725523,standard,50-75 cm,51.6-77.3 cm
Illinois,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-4,4,fd,-50,-75,22.32005092352,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-5,5,esm1,-78.8,-106,24.284215404788,standard,75-100 cm,78.8-106 cm
Illinois,max,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-5,5,esm2,-77.3053932966148,-107.432298427505,29.9103779615635,standard,75-100 cm,77.3-107.4 cm
Illinois,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-5,5,fd,-75,-100,22.32005092352,standard,75-100 cm,75-100 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-1,1,esm1,0,-12.5,35.2275774433428,standard,0-10 cm,0-12.5 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-1,1,esm2,0,-12.3947339393247,35.4908509685364,standard,0-10 cm,0-12.4 cm
Illinois,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-1,1,fd,0,-10,28.482101424443,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-2,2,esm1,-12.5,-33.9,54.8137054786117,standard,10-30 cm,12.5-33.9 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-2,2,esm2,-12.3947339393247,-33.7909801058963,54.6342648310183,standard,10-30 cm,12.4-33.8 cm
Illinois,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-2,2,fd,-10,-30,52.141686767822996,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-3,3,esm1,-33.9,-55.2,43.4234283803379,standard,30-50 cm,33.9-55.2 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-3,3,esm2,-33.7909801058963,-55.4757361555283,49.9149583739093,standard,30-50 cm,33.8-55.5 cm
Illinois,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-3,3,fd,-30,-50,48.294844767634004,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-4,4,esm1,-55.2,-83.2,24.4788833821156,standard,50-75 cm,55.2-83.2 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-4,4,esm2,-55.4757361555283,-84.1594346789706,29.8684854011226,standard,50-75 cm,55.5-84.2 cm
Illinois,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-4,4,fd,-50,-75,21.8561458768875,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-5,5,esm1,-83.2,-111.1,24.391458798608,standard,75-100 cm,83.2-111.1 cm
Illinois,max,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-5,5,esm2,-84.1594346789706,-109.594497461841,2.34036938320014,standard,75-100 cm,84.2-109.6 cm
Illinois,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-5,5,fd,-75,-100,21.8561458768875,standard,75-100 cm,75-100 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-1,1,esm1,0,-11.3,31.8860133450655,standard,0-10 cm,0-11.3 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-1,1,esm2,0,-11.3216732531216,32.232208584771,standard,0-10 cm,0-11.3 cm
Illinois,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-1,1,fd,0,-10,28.1586480193705,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-2,2,esm1,-11.3,-31.8,42.9386598640781,standard,10-30 cm,11.3-31.8 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-2,2,esm2,-11.3216732531216,-31.792363121985,42.7177884321385,standard,10-30 cm,11.3-31.8 cm
Illinois,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-2,2,fd,-10,-30,44.543604893259,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-3,3,esm1,-31.8,-52.7,23.0518502472595,standard,30-50 cm,31.8-52.7 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-3,3,esm2,-31.792363121985,-52.6857227404201,24.0000970018337,standard,30-50 cm,31.8-52.7 cm
Illinois,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-3,3,fd,-30,-50,23.58244773904,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-4,4,esm1,-52.7,-82,17.2742252513684,standard,50-75 cm,52.7-82 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-4,4,esm2,-52.6857227404201,-81.6565453487729,20.006209919761,standard,50-75 cm,52.7-81.7 cm
Illinois,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-4,4,fd,-50,-75,14.73910004383,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-5,5,esm1,-82,-111.3,17.2742252513695,standard,75-100 cm,82-111.3 cm
Illinois,max,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-5,5,esm2,-81.6565453487729,-111.858782097602,9.82977041362061,standard,75-100 cm,81.7-111.9 cm
Illinois,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-5,5,fd,-75,-100,14.73910004383,standard,75-100 cm,75-100 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-1,1,esm1,0,-12,46.5750768620336,standard,0-10 cm,0-12 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-1,1,esm2,0,-12.0244983206253,48.1507759902541,standard,0-10 cm,0-12 cm
Illinois,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-1,1,fd,0,-10,39.6888971462385,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-2,2,esm1,-12,-33.4,50.1125555505545,standard,10-30 cm,12-33.4 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-2,2,esm2,-12.0244983206253,-33.5655643539294,49.640713325965,standard,10-30 cm,12-33.6 cm
Illinois,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-2,2,fd,-10,-30,52.96571106566999,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-3,3,esm1,-33.4,-54,22.0950176299324,standard,30-50 cm,33.4-54 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-3,3,esm2,-33.5655643539294,-54.1496684250057,21.9032173695223,standard,30-50 cm,33.6-54.1 cm
Illinois,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-3,3,fd,-30,-50,23.723671768706,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-4,4,esm1,-54,-80.3,15.8087331570319,standard,50-75 cm,54-80.3 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-4,4,esm2,-54.1496684250057,-80.3857815538187,13.7731933926275,standard,50-75 cm,54.1-80.4 cm
Illinois,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-4,4,fd,-50,-75,15.0273128869125,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-5,5,esm1,-80.3,-106.6,15.8087331570341,standard,75-100 cm,80.3-106.6 cm
Illinois,max,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-5,5,esm2,-80.3857815538187,-106.696371976933,20.1050568120938,standard,75-100 cm,80.4-106.7 cm
Illinois,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-5,5,fd,-75,-100,15.0273128869125,standard,75-100 cm,75-100 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-1,1,esm1,0,-12.1,46.3028860888077,standard,0-10 cm,0-12.1 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-1,1,esm2,0,-12.0797250509112,46.9407945518563,standard,0-10 cm,0-12.1 cm
Illinois,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-1,1,fd,0,-10,38.224006685072496,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-2,2,esm1,-12.1,-32.6,62.7316537092138,standard,10-30 cm,12.1-32.6 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-2,2,esm2,-12.0797250509112,-32.6312158247318,63.893010587159,standard,10-30 cm,12.1-32.6 cm
Illinois,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-2,2,fd,-10,-30,66.874909254082,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-3,3,esm1,-32.6,-52.6,28.4696515839614,standard,30-50 cm,32.6-52.6 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-3,3,esm2,-32.6312158247318,-52.6895224208623,26.8100745033615,standard,30-50 cm,32.6-52.7 cm
Illinois,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-3,3,fd,-30,-50,30.274029683591998,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-4,4,esm1,-52.6,-79.5,22.0501965090343,standard,50-75 cm,52.6-79.5 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-4,4,esm2,-52.6895224208623,-79.5940900275079,15.5440173952312,standard,50-75 cm,52.7-79.6 cm
Illinois,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-4,4,fd,-50,-75,20.492747684975,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-5,5,esm1,-79.5,-106.4,22.0501965090343,standard,75-100 cm,79.5-106.4 cm
Illinois,max,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-5,5,esm2,-79.5940900275079,-106.38465782927,36.3177268379831,standard,75-100 cm,79.6-106.4 cm
Illinois,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-5,5,fd,-75,-100,20.492747684975,standard,75-100 cm,75-100 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-1,1,esm1,0,-12.7,48.1317966964101,standard,0-10 cm,0-12.7 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-1,1,esm2,0,-12.6988996761897,49.048853576658,standard,0-10 cm,0-12.7 cm
Illinois,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-1,1,fd,0,-10,37.463020444737495,standard,0-10 cm,0-10 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-2,2,esm1,-12.7,-32.6,66.3557234790306,standard,10-30 cm,12.7-32.6 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-2,2,esm2,-12.6988996761897,-32.4228439841303,67.5585271389731,standard,10-30 cm,12.7-32.4 cm
Illinois,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-2,2,fd,-10,-30,73.303747677432,standard,10-30 cm,10-30 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-3,3,esm1,-32.6,-53.3,28.1041664882258,standard,30-50 cm,32.6-53.3 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-3,3,esm2,-32.4228439841303,-53.7140898222738,25.1895782605174,standard,30-50 cm,32.4-53.7 cm
Illinois,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-3,3,fd,-30,-50,28.621169640543997,standard,30-50 cm,30-50 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-4,4,esm1,-53.3,-80.6,26.5037409078856,standard,50-75 cm,53.3-80.6 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-4,4,esm2,-53.7140898222738,-82.6517288401787,15.2223374700643,standard,50-75 cm,53.7-82.7 cm
Illinois,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-4,4,fd,-50,-75,24.27082500722,standard,50-75 cm,50-75 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-5,5,esm1,-80.6,-107.8,26.4066576078567,standard,75-100 cm,80.6-107.8 cm
Illinois,max,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-5,5,esm2,-82.6517288401787,-105.628834400291,54.4372509006386,standard,75-100 cm,82.7-105.6 cm
Illinois,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-5,5,fd,-75,-100,24.27082500722,standard,75-100 cm,75-100 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-1,1,esm1,0,-10.2,49.873398722316,standard,0-10 cm,0-10.2 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-1,1,esm2,0,-10.2454855336466,49.9089376169974,standard,0-10 cm,0-10.2 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-2,2,esm1,-10.2,-31.5,76.1860077842952,standard,10-30 cm,10.2-31.5 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-2,2,esm2,-10.2454855336466,-31.488913309145,77.7486642229413,standard,10-30 cm,10.2-31.5 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-3,3,esm1,-31.5,-52.5,32.2933403448499,standard,30-50 cm,31.5-52.5 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-3,3,esm2,-31.488913309145,-52.7590356698764,30.6844113457363,standard,30-50 cm,31.5-52.8 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-4,4,esm1,-52.5,-77.4,19.0846771807618,standard,50-75 cm,52.5-77.4 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-4,4,esm2,-52.7590356698764,-79.2346396132907,9.13180114000144,standard,50-75 cm,52.8-79.2 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-5,5,esm1,-77.4,-102.3,19.0846771807618,standard,75-100 cm,77.4-102.3 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-5,5,esm2,-79.2346396132907,-101.922614187396,33.1081921971789,standard,75-100 cm,79.2-101.9 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-1,1,esm1,0,-11.4,59.9923908675443,standard,0-10 cm,0-11.4 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-1,1,esm2,0,-11.5175418853882,61.1854466696335,standard,0-10 cm,0-11.5 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-2,2,esm1,-11.4,-34,75.2344016260827,standard,10-30 cm,11.4-34 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-2,2,esm2,-11.5175418853882,-34.3489195331864,76.7976392241067,standard,10-30 cm,11.5-34.3 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-3,3,esm1,-34,-54.8,33.8649286588461,standard,30-50 cm,34-54.8 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-3,3,esm2,-34.3489195331864,-54.9259325188952,33.1106763463409,standard,30-50 cm,34.3-54.9 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-4,4,esm1,-54.8,-79.5,17.965545004793402,standard,50-75 cm,54.8-79.5 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-4,4,esm2,-54.9259325188952,-79.1894191404879,13.9409437551893,standard,50-75 cm,54.9-79.2 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-5,5,esm1,-79.5,-104.2,17.965545004793402,standard,75-100 cm,79.5-104.2 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-5,5,esm2,-79.1894191404879,-104.560405349399,23.6055895423707,standard,75-100 cm,79.2-104.6 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-1,1,esm1,0,-10.8,58.324890151802,standard,0-10 cm,0-10.8 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-1,1,esm2,0,-10.8741049249221,59.4755246010849,standard,0-10 cm,0-10.9 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-2,2,esm1,-10.8,-32.4,54.4033229932672,standard,10-30 cm,10.8-32.4 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-2,2,esm2,-10.8741049249221,-32.6500977506616,53.0024955118042,standard,10-30 cm,10.9-32.7 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-3,3,esm1,-32.4,-52.1,38.8958526714137,standard,30-50 cm,32.4-52.1 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-3,3,esm2,-32.6500977506616,-52.1789532780602,42.0140019849446,standard,30-50 cm,32.7-52.2 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-4,4,esm1,-52.1,-74.9,20.7665968521795,standard,50-75 cm,52.1-74.9 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-4,4,esm2,-52.1789532780602,-74.5019841586864,32.4904554544705,standard,50-75 cm,52.2-74.5 cm
Illinois,mean,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-5,5,esm1,-74.9,-97.7,20.7665968521795,standard,75-100 cm,74.9-97.7 cm
