cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no,dsp_pedon,sand_pct,silt_pct,clay_pct,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,coarse_frag_volume,laydesg_id,hzdesg,hrzdep_t,hrzdep_b,dsp_plot_id,pedon_num,date_sampled,pedon_x,pedon_y,target_soil_name,soil_sampled_name,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,estimated_organic_c,c_tot_ncs,soc_pct_mod,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz
94,KeN1-2-1,KeN1-2,1,S2018KS179108,NA,NA,NA,,0.885735767,0.33,3.37,NA,NA,73.33333333,3.960029424,NA,NA,NA,NA,NA,NA,NA,1.563061784,295.2529472,198.2024995,252.2991116,1233.332415,178.3725214,82.28527785,786.8414849,8.543854045,NA,NA,,KS-179-SW-108-1-0_5-2018,19N02539,0,94,A1,0,5,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,3.1,3.05,3.37,A,0.885735767,3.37,0,5,1,14.92464767395
95,KeN1-2-2,KeN1-2,2,S2018KS179108,NA,NA,NA,,1.083053141,0.28,1.9,NA,NA,56.66666667,4.253820372,NA,NA,NA,NA,NA,NA,NA,1.267514967,88.26337233,55.0906857,137.5248901,872.9538521,61.94309849,47.19853247,489.8033607,4.376120059,NA,NA,,KS-179-SW-108-2-5_10-2018,19N02540,0,95,A1,5,10,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,1.8,1.78,1.9,A,1.083053141,1.9,0,5,1,10.2890048395
96,KeN1-2-3,KeN1-2,3,S2018KS179108,NA,NA,NA,,1.180688701,0.23,1.59,NA,NA,61.66666667,2.196524712,NA,NA,NA,NA,NA,NA,NA,1.120137218,80.69647669,85.69592286,175.7631167,579.1913494,70.52497675,36.24018354,358.3011485,3.144332487,NA,NA,,KS-179-SW-108-3-10_25-2018,19N02541,0,96,A2,10,28,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,1.5,1.52,1.59,A,1.180688701,1.59,0,18,1,33.79131062262
97,KeN1-2-4,KeN1-2,4,S2018KS179108,NA,NA,NA,,1.234768277,0.19,0.88,NA,NA,33.33333333,1.55572117,NA,NA,NA,NA,NA,NA,NA,0.956891616,27.01852068,55.13017091,168.8964264,153.9049525,103.3500862,50.01063407,220.2755846,1.4512139,NA,NA,,KS-179-SW-108-4-25_45-2018,19N02542,0,97,Bt1,28,42,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,0.9,0.92,0.88,Bt,1.234768277,0.88,0,14,1,15.21234517264
98,KeN1-2-5,KeN1-2,5,S2018KS179108,NA,NA,NA,,1.099749226,0.08,0.6,NA,NA,26.66666667,1.187257695,NA,NA,NA,NA,NA,NA,NA,0.985519187,16.37466137,15.41482615,102.3423371,35.4797673,45.82016186,30.51002607,191.8462114,1.148850841,NA,NA,,KS-179-SW-108-5-45_71-2018,19N02543,0,98,Bt2,42,64,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,0.6,0.61,0.6,Bt,1.099749226,0.6,0,22,1,14.516689783199999
99,KeN1-2-6,KeN1-2,6,S2018KS179108,NA,NA,NA,,1.16479891,0.09,0.53,NA,NA,18.33333333,0.893901949,NA,NA,NA,NA,NA,NA,NA,0.965547077,10.22902977,6.99144728,17.63072885,7.772379222,20.97235862,22.71026437,142.598296,0.836927404,NA,NA,,KS-179-SW-108-6-71_85-2018,19N02544,0,99,Btk,64,86,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,0.5,1.14,0.53,Btk,1.16479891,0.53,0,22,1,13.5815552906
100,KeN1-2-7,KeN1-2,7,S2018KS179108,NA,NA,NA,,1.148240955,0.09,0.56,NA,NA,0,0.24493196,NA,NA,NA,NA,NA,NA,NA,1.040015323,7.24152887,6.377244913,29.67303026,5.009219621,9.728372297,20.11949928,114.6345574,0.719702419,NA,NA,,KS-179-SW-108-7-85_100-2018,19N02545,0,100,Bk,86,100,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,0.4,1.35,0.56,Bk,1.148240955,0.56,0,14,1,9.0022090872
101,KeN1-3-1,KeN1-3,1,S2018KS179109,NA,NA,NA,,0.848903191,0.31,3.53,NA,NA,51.66666667,1.364906078,NA,NA,NA,NA,NA,NA,NA,1.558116141,300.1675475,232.2420865,187.5867225,1213.105306,139.5705467,35.8266219,804.88751,9.426343241,NA,NA,,KS-179-SW-109-1-0_5-2018,19N02546,0,101,A1,0,5,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,3.4,3.41,3.53,A,0.848903191,3.53,0,5,1,14.98314132115
102,KeN1-3-2,KeN1-3,2,S2018KS179109,NA,NA,NA,,1.210213226,0.25,1.82,NA,NA,53.33333333,1.822757522,NA,NA,NA,NA,NA,NA,NA,1.18343547,116.7597607,63.01246734,128.6839345,706.2322124,40.03447686,48.9068403,485.644181,4.229080263,NA,NA,,KS-179-SW-109-2-5_10-2018,19N02547,0,102,A1,5,10,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,1.7,1.72,1.82,A,1.210213226,1.82,0,5,1,11.012940356600001
103,KeN1-3-3,KeN1-3,3,S2018KS179109,NA,NA,NA,,1.181437776,0.21,1.31,NA,NA,51.66666667,1.972067027,NA,NA,NA,NA,NA,NA,NA,1.063336678,80.68170507,73.9870211,166.9720427,315.8525336,93.68035609,25.35470105,344.9368563,2.461449876,NA,NA,,KS-179-SW-109-3-10_26-2018,19N02548,0,103,A2,10,26,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,1.3,1.25,1.31,A,1.181437776,1.31,0,16,1,24.762935784960003
104,KeN1-3-4,KeN1-3,4,S2018KS179109,NA,NA,NA,,1.201199963,0.19,0.74,NA,NA,31.66666667,0.959404841,NA,NA,NA,NA,NA,NA,NA,1.222914596,22.32946261,32.14883814,169.1140274,109.9931416,152.6433336,40.06679539,211.6379047,1.24747992,NA,NA,,KS-179-SW-109-4-26_44-2018,19N02549,0,104,Bt,26,41,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,0.8,0.82,0.74,Bt,1.201199963,0.74,0,15,1,13.3333195893
105,KeN1-3-5,KeN1-3,5,S2018KS179109,NA,NA,NA,,0.991180501,0.1,0.59,NA,NA,33.33333333,1.2483813,NA,NA,NA,NA,NA,NA,NA,0.992332997,12.4982018,10.83977531,90.78582439,18.51972148,39.97438041,25.59347063,134.245917,1.005107081,NA,NA,,KS-179-SW-109-5-44_65-2018,19N02550,0,105,Btk,41,59,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,1.3,1.38,0.59,Btk,0.991180501,0.59,0,18,1,10.526336920619999
106,KeN1-3-6,KeN1-3,6,S2018KS179109,NA,NA,NA,,1.177640199,0.09,0.56,NA,NA,20,0.825563439,NA,NA,NA,NA,NA,NA,NA,1.033170904,12.4936808,11.00243535,77.69557498,17.03875375,38.37391263,24.2864124,127.002079,0.902580478,NA,NA,,KS-179-SW-109-6-65_79-2018,19N02551,0,106,Bk1,59,80,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,0.4,1.32,0.56,Bk,1.177640199,0.56,0,21,1,13.849048740240002
107,KeN1-3-7,KeN1-3,7,S2018KS179109,NA,NA,NA,,1.096207632,0.08,0.46,NA,NA,8.333333333,0.77103382,NA,NA,NA,NA,NA,NA,NA,0.950209789,9.710692727,7.066219125,40.98688045,10.66396711,22.21342959,16.58642002,99.08920949,0.749663233,NA,NA,,KS-179-SW-109-7-79_100-2018,19N02552,0,107,Bk2,80,100,KeN1,NA,NA,-100.56165,39.249205,NA,Keith,51,Ref - Native,Ref,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,NA,KansasState,Keith,0.3,1.12,0.46,Bk,1.096207632,0.46,0,20,1,10.085110214400002
154,KeN2-1-1,KeN2-1,1,S2018KS193104,NA,NA,NA,,0.917306547,0.333333333,1.12,NA,NA,71.33333333,1.489935644,NA,NA,NA,NA,NA,NA,NA,0.842200344,347.6057688,239.9034778,85.79000581,240.2602902,321.0924504,97.87054704,273.9357388,2.664869728,NA,NA,,KS-193-SW-104-1-0_5-2018,19N02599,0,154,A1,0,5,KeN2,NA,NA,-101.0636022,39.3843208,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,3.4,3.37,1.12,A,0.917306547,1.12,0,5,1,5.136916663200001
155,KeN2-1-2,KeN2-1,2,S2018KS193104,NA,NA,NA,,1.208459294,0.220064725,1.87,NA,NA,82.83333333,2.230339617,NA,NA,NA,NA,NA,NA,NA,0.977353225,134.5850181,146.796147,214.4459355,677.303384,224.266188,55.48266588,370.9124584,3.911428246,NA,NA,,KS-193-SW-104-2-5_10-2018,19N02600,0,155,A1,5,10,KeN2,NA,NA,-101.0636022,39.3843208,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,1.7,1.7,1.87,A,1.208459294,1.87,0,5,1,11.2990943989
156,KeN2-1-3,KeN2-1,3,S2018KS193104,NA,NA,NA,,1.205828396,0.187203791,1.6,NA,NA,62.5,1.617479364,NA,NA,NA,NA,NA,NA,NA,0.738428568,61.93924111,62.71055478,167.4686797,559.4827936,95.87258729,30.05090273,293.2310519,2.790840928,NA,NA,,KS-193-SW-104-3-10_25-2018,19N02601,0,156,A2,10,25,KeN2,NA,NA,-101.0636022,39.3843208,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,1.5,1.5,1.6,A,1.205828396,1.6,0,15,1,28.939881504000002
157,KeN2-1-4,KeN2-1,4,S2018KS193104,NA,NA,NA,,1.196135612,0.174825175,1.56,NA,NA,67.83333333,1.449005226,NA,NA,NA,NA,NA,NA,NA,0.676477105,18.90282083,55.0479764,163.1100721,477.6547701,183.7695101,44.33545619,269.2099257,2.384416613,NA,NA,,KS-193-SW-104-4-25_44-2018,19N02602,0,157,Bt1,25,44,KeN2,NA,NA,-101.0636022,39.3843208,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,1.4,1.42,1.56,Bt,1.196135612,1.56,0,19,1,35.45345953968
158,KeN2-1-5,KeN2-1,5,S2018KS193104,NA,NA,NA,,1.228764432,0.077586207,0.93,NA,NA,42.83333333,1.068908258,NA,NA,NA,NA,NA,NA,NA,0.692370129,9.02362498,42.37098063,117.859107,161.0217201,132.9896885,44.66768264,135.3450029,1.348882944,NA,NA,,KS-193-SW-104-5-44_70-2018,19N02603,0,158,Bt2,44,70,KeN2,NA,NA,-101.0636022,39.3843208,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,0.9,0.9,0.93,Bt,1.228764432,0.93,0,26,1,29.71152396576
159,KeN2-1-6,KeN2-1,6,S2018KS193104,NA,NA,NA,,1.274280472,0.075921909,0.61,NA,NA,26.83333333,1.574164678,NA,NA,NA,NA,NA,NA,NA,0.764171702,5.337401477,17.90755907,77.17869918,11.71275951,59.61564361,18.20255348,55.1928395,0.803989754,NA,NA,,KS-193-SW-104-6-70_88-2018,19N02604,0,159,Bt3,70,88,KeN2,NA,NA,-101.0636022,39.3843208,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,0.5,0.59,0.61,Bt,1.274280472,0.61,0,18,1,13.991599582560001
160,KeN2-1-7,KeN2-1,7,S2018KS193104,NA,NA,NA,,1.414107846,0.087719298,0.6,NA,NA,15.66666667,0.88790476,NA,NA,NA,NA,NA,NA,NA,0.677857796,3.986377929,10.49539297,41.63847792,13.41808735,32.42366005,15.90194198,35.26066536,0.6117749,NA,NA,,KS-193-SW-104-7-88_100-2018R,19N02605,0,160,Btk,88,100,KeN2,NA,NA,-101.0636022,39.3843208,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,0.5,1.19,0.6,Btk,1.414107846,0.6,0,12,1,10.181576491200001
161,KeN2-2-1,KeN2-2,1,S2018KS193105,NA,NA,NA,,0.81294758,0.380555556,3.87,NA,NA,78.33333333,2.295442046,NA,NA,NA,NA,NA,NA,NA,1.590409661,381.6373033,204.3592279,468.1227921,708.0739507,357.442764,113.5021433,556.2445795,5.62231672,NA,NA,,KS-193-SW-105-1-0_5-2018,19N02606,0,161,A1,0,5,KeN2,NA,NA,-101.0636425,39.3840397,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,3.9,3.85,3.87,A,0.81294758,3.87,0,5,1,15.730535673000002
162,KeN2-2-2,KeN2-2,2,S2018KS193105,NA,NA,NA,,1.010264954,0.303108808,2.44,NA,NA,76.33333333,2.205357528,NA,NA,NA,NA,NA,NA,NA,1.175740276,153.0885663,125.6486157,231.0562144,366.5120743,281.3325114,76.25981492,467.06125,3.644687592,NA,NA,,KS-193-SW-105-2-5_10-2018,19N02607,0,162,A1,5,10,KeN2,NA,NA,-101.0636425,39.3840397,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,2.4,2.39,2.44,A,1.010264954,2.44,0,5,1,12.325232438799997
163,KeN2-2-3,KeN2-2,3,S2018KS193105,NA,NA,NA,,1.251321012,0.238255034,1.56,NA,NA,49.5,1.809314896,NA,NA,NA,NA,NA,NA,NA,0.852734682,75.76881393,75.00412915,137.1142391,338.3040266,135.955365,40.80072205,232.0985398,2.6387949,NA,NA,,KS-193-SW-105-3-10_26-2018R,19N02608,0,163,A2,10,26,KeN2,NA,NA,-101.0636425,39.3840397,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,1.4,1.42,1.56,A,1.251321012,1.56,0,16,1,31.232972459520003
164,KeN2-2-4,KeN2-2,4,S2018KS193105,NA,NA,NA,,1.242880214,0.205741627,1.71,NA,NA,48,1.528391457,NA,NA,NA,NA,NA,NA,NA,0.76133447,23.31934235,65.43362351,155.1086748,429.7564888,208.1877765,46.2581564,298.4860383,2.342738904,NA,NA,,KS-193-SW-105-4-26_46-2018,19N02609,0,164,Bt1,26,46,KeN2,NA,NA,-101.0636425,39.3840397,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,1.5,1.5,1.71,Bt,1.242880214,1.71,0,20,1,42.50650331879999
165,KeN2-2-5,KeN2-2,5,S2018KS193105,NA,NA,NA,,1.157023325,0.116853933,1.21,NA,NA,26.16666667,0.972530841,NA,NA,NA,NA,NA,NA,NA,0.68047906,7.921683836,33.47246937,133.9669896,179.3657589,184.1350271,29.02995111,201.2362192,1.545742602,NA,NA,,KS-193-SW-105-5-46_69-2018,19N02610,0,165,Bt2,46,69,KeN2,NA,NA,-101.0636425,39.3840397,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,1.1,1.1,1.21,Bt,1.157023325,1.21,0,23,1,32.199959134749996
166,KeN2-2-6,KeN2-2,6,S2018KS193105,NA,NA,NA,,1.333901987,0.106430155,0.69,NA,NA,20.66666667,0.544673062,NA,NA,NA,NA,NA,NA,NA,0.651925623,2.869245658,22.70600337,93.35801124,29.57291464,61.86419158,15.81876597,97.51167357,0.952699293,NA,NA,,KS-193-SW-105-6-69_93-2018R,19N02611,0,166,Bt3,69,93,KeN2,NA,NA,-101.0636425,39.3840397,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,0.6,0.63,0.69,Bt,1.333901987,0.69,0,24,1,22.089416904719997
167,KeN2-2-7,KeN2-2,7,S2018KS193105,NA,NA,NA,,1.425069922,0.136054422,0.55,NA,NA,11.33333333,0.614224266,NA,NA,NA,NA,NA,NA,NA,0.771872981,3.939624963,12.50985065,62.29523142,14.49589182,27.02555175,11.6387725,22.13582551,0.690864843,NA,NA,,KS-193-SW-105-7-93_100-2018R,19N02612,0,167,Btk,93,100,KeN2,NA,NA,-101.0636425,39.3840397,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,0.4,0.85,0.55,Btk,1.425069922,0.55,0,7,1,5.486519199700001
168,KeN2-3-1,KeN2-3,1,S2018KS193106,NA,NA,NA,,0.755067817,0.376731302,4.33,NA,NA,84,1.634679641,NA,NA,NA,NA,NA,NA,NA,1.747301615,363.6390617,224.1615306,554.8579222,1153.592549,319.5824484,85.59013868,790.1523559,8.031437568,NA,NA,,KS-193-SW-106-1-0_5-2018R,19N02613,0,168,A1,0,5,KeN2,NA,NA,-101.063449,39.384217,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,4.3,4.32,4.33,A,0.755067817,4.33,0,5,1,16.34721823805
169,KeN2-3-2,KeN2-3,2,S2018KS193106,NA,NA,NA,,1.274231752,0.26440678,2.15,NA,NA,79.83333333,2.309088882,NA,NA,NA,NA,NA,NA,NA,1.197577538,80.70117205,98.74917474,198.1310055,747.600303,105.2617237,48.57182434,403.9150932,4.29468877,NA,NA,,KS-193-SW-106-2-5_10-2018,19N02614,0,169,A1,5,10,KeN2,NA,NA,-101.063449,39.384217,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,2.1,2.08,2.15,A,1.274231752,2.15,0,5,1,13.697991334
170,KeN2-3-3,KeN2-3,3,S2018KS193106,NA,NA,NA,,1.104977293,0.25,1.9,NA,NA,64,1.734376412,NA,NA,NA,NA,NA,NA,NA,0.931681542,67.78285478,55.09657173,143.3205817,624.2046036,90.80883586,36.02484957,327.9649722,3.541860892,NA,NA,,KS-193-SW-106-3-10_25-2018,19N02615,0,170,A2,10,25,KeN2,NA,NA,-101.063449,39.384217,NA,Keith,52,Ref - Native,Ref,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,NA,KansasState,Keith,1.8,1.83,1.9,A,1.104977293,1.9,0,15,1,31.491852850499995
