project,method_long,ref_stat,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soc,depth_increments,apparent_depth,actual_depth,ref_data
Illinois,fd_fd,fd,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-2,2,fd,-10,-35,83.3332919356565,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-3,3,esm1,-43.6,-79.2,33.3880794688325,genetic_hrz,35-69 cm,43.6-79.2 cm,indv_project
Illinois,esm2_max,max,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-3,3,esm2,-43.9779034316805,-78.8871551990686,28.0630195918189,genetic_hrz,35-69 cm,44-78.9 cm,indv_project
Illinois,fd_fd,fd,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-3,3,fd,-35,-69,42.2949456204815,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-4,4,esm1,-79.2,-112.7,24.3662250065012,genetic_hrz,69-100 cm,79.2-112.7 cm,indv_project
Illinois,esm2_max,max,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-4,4,esm2,-78.8871551990686,-114.231322074551,42.4073569722993,genetic_hrz,69-100 cm,78.9-114.2 cm,indv_project
Illinois,fd_fd,fd,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-4,4,fd,-69,-100,22.547850006014,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-1,1,esm1,0,-13.3,66.7228101172422,genetic_hrz,0-10 cm,0-13.3 cm,indv_project
Illinois,esm2_max,max,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-1,1,esm2,0,-13.417074812025,69.6733557142,genetic_hrz,0-10 cm,0-13.4 cm,indv_project
Illinois,fd_fd,fd,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-1,1,fd,0,-10,55.637555762861,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-2,2,esm1,-13.3,-41.3,64.7071044057079,genetic_hrz,10-35 cm,13.3-41.3 cm,indv_project
Illinois,esm2_max,max,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-2,2,esm2,-13.417074812025,-41.8825968509795,61.7416382764493,genetic_hrz,10-35 cm,13.4-41.9 cm,indv_project
Illinois,fd_fd,fd,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-2,2,fd,-10,-35,62.5540757622635,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-3,3,esm1,-41.3,-74.6,40.687503450289,genetic_hrz,35-69 cm,41.3-74.6 cm,indv_project
Illinois,esm2_max,max,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-3,3,esm2,-41.8825968509795,-74.2265415367756,55.3413703862442,genetic_hrz,35-69 cm,41.9-74.2 cm,indv_project
Illinois,fd_fd,fd,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-3,3,fd,-35,-69,48.825218800213996,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-4,4,esm1,-74.6,-105.6,28.2352851937529,genetic_hrz,69-100 cm,74.6-105.6 cm,indv_project
Illinois,esm2_max,max,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-4,4,esm2,-74.2265415367756,-106.420157217818,8.2703801971918,genetic_hrz,69-100 cm,74.2-106.4 cm,indv_project
Illinois,fd_fd,fd,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-4,4,fd,-69,-100,28.235285193756496,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-1,1,esm1,0,-12.4,42.2975161613712,genetic_hrz,0-10 cm,0-12.4 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-1,1,esm2,0,-12.3423706746958,42.8118611916568,genetic_hrz,0-10 cm,0-12.3 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-1,1,fd,0,-10,34.9744133713395,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-2,2,esm1,-12.4,-39,53.2352103875984,genetic_hrz,10-35 cm,12.4-39 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-2,2,esm2,-12.3423706746958,-39.0143121968463,53.0070824324627,genetic_hrz,10-35 cm,12.3-39 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-2,2,fd,-10,-35,55.91714197183187,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-3,3,esm1,-39,-74.5,28.4452914561545,genetic_hrz,35-69 cm,39-74.5 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-3,3,esm2,-39.0143121968463,-75.0403302231033,15.4328036839221,genetic_hrz,35-69 cm,39-75 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-3,3,fd,-35,-69,28.736680267726115,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-4,4,esm1,-74.5,-108.6,26.9686508442156,genetic_hrz,69-100 cm,74.5-108.6 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-4,4,esm2,-75.0403302231033,-108.312924738384,57.8511042577971,genetic_hrz,69-100 cm,75-108.3 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-4,4,fd,-69,-100,24.516955312924882,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-1,1,esm1,0,-12.4,39.2387056387464,genetic_hrz,0-10 cm,0-12.4 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-1,1,esm2,0,-12.3423706746958,39.6523190391664,genetic_hrz,0-10 cm,0-12.3 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-1,1,fd,0,-10,31.70640319016027,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-2,2,esm1,-12.4,-39,54.0101732343999,genetic_hrz,10-35 cm,12.4-39 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-2,2,esm2,-12.3423706746958,-39.0143121968463,53.7652486468875,genetic_hrz,10-35 cm,12.3-39 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-2,2,fd,-10,-35,56.679881675087664,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-3,3,esm1,-39,-74.5,128.00740048114,genetic_hrz,35-69 cm,39-74.5 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-3,3,esm2,-39.0143121968463,-75.0403302231033,62.3541521522826,genetic_hrz,35-69 cm,39-75 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-3,3,fd,-35,-69,112.65681663728465,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-4,4,esm1,-74.5,-108.6,125.321702680849,genetic_hrz,69-100 cm,74.5-108.6 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-4,4,esm2,-75.0403302231033,-108.312924738384,254.17299643596,genetic_hrz,69-100 cm,75-108.3 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-4,4,fd,-69,-100,113.92882061895834,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-1,1,esm1,0,-12.4,57.4865545427448,genetic_hrz,0-10 cm,0-12.4 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-1,1,esm2,0,-12.3423706746958,57.6510225945778,genetic_hrz,0-10 cm,0-12.3 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-1,1,fd,0,-10,46.12251696269894,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-2,2,esm1,-12.4,-39,101.491264878533,genetic_hrz,10-35 cm,12.4-39 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-2,2,esm2,-12.3423706746958,-39.0143121968463,102.024671576696,genetic_hrz,10-35 cm,12.3-39 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-2,2,fd,-10,-35,102.40302664600446,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-3,3,esm1,-39,-74.5,33.8053720001368,genetic_hrz,35-69 cm,39-74.5 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-3,3,esm2,-39.0143121968463,-75.0403302231033,25.6310144633673,genetic_hrz,35-69 cm,39-75 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-3,3,fd,-35,-69,39.28496181971033,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-4,4,esm1,-74.5,-108.6,30.8306531565929,genetic_hrz,69-100 cm,74.5-108.6 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-4,4,esm2,-75.0403302231033,-108.312924738384,58.6061873035954,genetic_hrz,69-100 cm,75-108.3 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-4,4,fd,-69,-100,28.027866505989664,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-1,1,esm1,0,-12.4,34.2842153276473,genetic_hrz,0-10 cm,0-12.4 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-1,1,esm2,0,-12.3423706746958,34.3882068531598,genetic_hrz,0-10 cm,0-12.3 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-1,1,fd,0,-10,27.6210389915985,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-2,2,esm1,-12.4,-39,63.024902494102,genetic_hrz,10-35 cm,12.4-39 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-2,2,esm2,-12.3423706746958,-39.0143121968463,63.2773686915205,genetic_hrz,10-35 cm,12.3-39 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-2,2,fd,-10,-35,62.47069064037866,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-3,3,esm1,-39,-74.5,25.2977724695822,genetic_hrz,35-69 cm,39-74.5 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-3,3,esm2,-39.0143121968463,-75.0403302231033,27.4351765620943,genetic_hrz,35-69 cm,39-75 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-3,3,fd,-35,-69,28.769831968869852,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-4,4,esm1,-74.5,-108.6,23.2210378810128,genetic_hrz,69-100 cm,74.5-108.6 cm,indv_project
Illinois,esm2_max,max,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-4,4,esm2,-75.0403302231033,-108.312924738384,25.2857622687507,genetic_hrz,69-100 cm,75-108.3 cm,indv_project
Illinois,fd_fd,fd,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-4,4,fd,-69,-100,21.11003443728515,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-1,1,esm1,0,-12.3,40.8691376859985,genetic_hrz,0-10 cm,0-12.3 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-1,1,esm2,0,-12.1759325283762,41.4553457554107,genetic_hrz,0-10 cm,0-12.2 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-1,1,fd,0,-10,33.7744979539995,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-2,2,esm1,-12.3,-39.3,80.9505539859501,genetic_hrz,10-35 cm,12.3-39.3 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-2,2,esm2,-12.1759325283762,-39.096398749368,82.4907894511951,genetic_hrz,10-35 cm,12.2-39.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-2,2,fd,-10,-35,76.8435377022415,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-3,3,esm1,-39.3,-76.5,58.77054985008,genetic_hrz,35-69 cm,39.3-76.5 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-3,3,esm2,-39.096398749368,-78.1469825336329,71.1241047284896,genetic_hrz,35-69 cm,39.1-78.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-3,3,fd,-35,-69,61.227867670048504,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-4,4,esm1,-76.5,-111.8,41.1566851079493,genetic_hrz,69-100 cm,76.5-111.8 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-4,4,esm2,-78.1469825336329,-109.112954423354,9.53554370781453,genetic_hrz,69-100 cm,78.1-109.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-4,4,fd,-69,-100,36.143264542392004,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-1,1,esm1,0,-12.6,33.60547490341,genetic_hrz,0-10 cm,0-12.6 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-1,1,esm2,0,-12.522176381468901,34.194279184359,genetic_hrz,0-10 cm,0-12.5 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-1,1,fd,0,-10,27.315936151237,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-2,2,esm1,-12.6,-39.3,63.4512739023396,genetic_hrz,10-35 cm,12.6-39.3 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-2,2,esm2,-12.522176381468901,-39.0780432262292,64.6908046856173,genetic_hrz,10-35 cm,12.5-39.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-2,2,fd,-10,-35,60.909269543174,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-3,3,esm1,-39.3,-76.4,42.5947163646963,genetic_hrz,35-69 cm,39.3-76.4 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-3,3,esm2,-39.0780432262292,-77.9388507238592,51.772262270705,genetic_hrz,35-69 cm,39.1-77.9 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-3,3,fd,-35,-69,45.646817164821606,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-4,4,esm1,-76.4,-111.5,27.4133006923753,genetic_hrz,69-100 cm,76.4-111.5 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-4,4,esm2,-77.9388507238592,-108.897923338214,6.04227333372117,genetic_hrz,69-100 cm,77.9-108.9 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-4,4,fd,-69,-100,24.2111772496734,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-1,1,esm1,0,-12.7,38.51275749249,genetic_hrz,0-10 cm,0-12.7 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-1,1,esm2,0,-12.7409208105605,39.346662822797,genetic_hrz,0-10 cm,0-12.7 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-1,1,fd,0,-10,30.338691775506497,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-2,2,esm1,-12.7,-39.1,65.2269528745713,genetic_hrz,10-35 cm,12.7-39.1 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-2,2,esm2,-12.7409208105605,-39.3310431632515,67.6542928137419,genetic_hrz,10-35 cm,12.7-39.3 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-2,2,fd,-10,-35,65.8611555135365,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-3,3,esm1,-39.1,-74.5,35.7964134921156,genetic_hrz,35-69 cm,39.1-74.5 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-3,3,esm2,-39.3310431632515,-73.4346263761519,36.9687407166984,genetic_hrz,35-69 cm,39.3-73.4 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-3,3,fd,-35,-69,39.8002453832754,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-4,4,esm1,-74.5,-108.6,21.9233933585256,genetic_hrz,69-100 cm,74.5-108.6 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-4,4,esm2,-73.4346263761519,-110.121857940295,17.3470764496945,genetic_hrz,69-100 cm,73.4-110.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-4,4,fd,-69,-100,19.930357598660102,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-1,1,esm1,0,-12.1,42.3384895521391,genetic_hrz,0-10 cm,0-12.1 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-1,1,esm2,0,-11.9795270326808,43.4352932861191,genetic_hrz,0-10 cm,0-12 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-1,1,fd,0,-10,35.459484338203005,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,esm1,-12.1,-38.2,68.0620459604936,genetic_hrz,10-35 cm,12.1-38.2 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,esm2,-11.9795270326808,-38.0672273411594,71.126903551396,genetic_hrz,10-35 cm,12-38.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,fd,-10,-35,70.056962280514,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,esm1,-38.2,-73.7,38.3110711961504,genetic_hrz,35-69 cm,38.2-73.7 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,esm2,-38.0672273411594,-74.4027198879253,27.2834958576381,genetic_hrz,35-69 cm,38.1-74.4 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,fd,-35,-69,39.169224690099,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,esm1,-73.7,-107.7,29.1237879997624,genetic_hrz,69-100 cm,73.7-107.7 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,esm2,-74.4027198879253,-107.147586319383,48.0033360202713,genetic_hrz,69-100 cm,74.4-107.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,fd,-69,-100,26.554041999783,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,esm1,0,-12.6,41.7425051004797,genetic_hrz,0-10 cm,0-12.6 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,esm2,0,-12.5458852093529,42.0788716686075,genetic_hrz,0-10 cm,0-12.5 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,fd,0,-10,32.587172179292,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,esm1,-12.6,-38.7,75.9267757044877,genetic_hrz,10-35 cm,12.6-38.7 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,esm2,-12.5458852093529,-38.9776981148401,80.4610463863775,genetic_hrz,10-35 cm,12.5-39 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,fd,-10,-35,77.733606610081,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,esm1,-38.7,-74.1,43.8474747419829,genetic_hrz,35-69 cm,38.7-74.1 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,esm2,-38.9776981148401,-74.0703618157983,36.8692153520548,genetic_hrz,35-69 cm,39-74.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,fd,-35,-69,46.6663403639187,genetic_hrz,35-69 cm,35-69 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,esm1,-74.1,-107.7,29.8423103582149,genetic_hrz,69-100 cm,74.1-107.7 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,esm2,-74.0703618157983,-108.053639599111,40.0587123590368,genetic_hrz,69-100 cm,74.1-108.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,fd,-69,-100,27.5330839614453,genetic_hrz,69-100 cm,69-100 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,esm1,0,-13.1,42.4893828443076,genetic_hrz,0-10 cm,0-13.1 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,esm2,0,-13.0572141132772,43.2178076975082,genetic_hrz,0-10 cm,0-13.1 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,fd,0,-10,31.784448416048,genetic_hrz,0-10 cm,0-10 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-2,2,esm1,-13.1,-39.4,72.5069279824391,genetic_hrz,10-35 cm,13.1-39.4 cm,indv_project
Illinois,esm2_max,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-2,2,esm2,-13.0572141132772,-39.343507214142,75.902166776162,genetic_hrz,10-35 cm,13.1-39.3 cm,indv_project
Illinois,fd_fd,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-2,2,fd,-10,-35,75.294273336737,genetic_hrz,10-35 cm,10-35 cm,no_ref
Illinois,esm1_max,max,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-3,3,esm1,-39.4,-75.2,42.0450015307817,genetic_hrz,35-69 cm,39.4-75.2 cm,indv_project
